domain,date,organic_traffic
betterthisworld.com,2025-04-06T00:00:00Z,34060
betterthisworld.com,2025-04-07T00:00:00Z,36027
betterthisworld.com,2025-04-08T00:00:00Z,36096
betterthisworld.com,2025-04-09T00:00:00Z,32946
betterthisworld.com,2025-04-10T00:00:00Z,32541
betterthisworld.com,2025-04-11T00:00:00Z,31785
betterthisworld.com,2025-04-12T00:00:00Z,31747
betterthisworld.com,2025-04-13T00:00:00Z,30442
betterthisworld.com,2025-04-14T00:00:00Z,30908
betterthisworld.com,2025-04-15T00:00:00Z,31036
betterthisworld.com,2025-04-16T00:00:00Z,31694
betterthisworld.com,2025-04-17T00:00:00Z,31227
betterthisworld.com,2025-04-18T00:00:00Z,31086
betterthisworld.com,2025-04-19T00:00:00Z,31000
betterthisworld.com,2025-04-20T00:00:00Z,33117
betterthisworld.com,2025-04-21T00:00:00Z,32646
betterthisworld.com,2025-04-22T00:00:00Z,31534
betterthisworld.com,2025-04-23T00:00:00Z,31853
betterthisworld.com,2025-04-24T00:00:00Z,31770
betterthisworld.com,2025-04-25T00:00:00Z,31043
betterthisworld.com,2025-04-26T00:00:00Z,31239
betterthisworld.com,2025-04-27T00:00:00Z,32047
betterthisworld.com,2025-04-28T00:00:00Z,31389
betterthisworld.com,2025-04-29T00:00:00Z,30155
betterthisworld.com,2025-04-30T00:00:00Z,29919
betterthisworld.com,2025-05-01T00:00:00Z,33481
betterthisworld.com,2025-05-02T00:00:00Z,32357
betterthisworld.com,2025-05-03T00:00:00Z,31862
betterthisworld.com,2025-05-04T00:00:00Z,32297
betterthisworld.com,2025-05-05T00:00:00Z,33783
betterthisworld.com,2025-05-06T00:00:00Z,33990
betterthisworld.com,2025-05-07T00:00:00Z,34366
betterthisworld.com,2025-05-08T00:00:00Z,33862
betterthisworld.com,2025-05-09T00:00:00Z,33833
betterthisworld.com,2025-05-10T00:00:00Z,33937
betterthisworld.com,2025-05-11T00:00:00Z,33535
betterthisworld.com,2025-05-12T00:00:00Z,33302
betterthisworld.com,2025-05-13T00:00:00Z,33848
betterthisworld.com,2025-05-14T00:00:00Z,32937
betterthisworld.com,2025-05-15T00:00:00Z,33634
betterthisworld.com,2025-05-16T00:00:00Z,33783
betterthisworld.com,2025-05-17T00:00:00Z,34757
betterthisworld.com,2025-05-18T00:00:00Z,34468
betterthisworld.com,2025-05-19T00:00:00Z,34757
betterthisworld.com,2025-05-20T00:00:00Z,35359
betterthisworld.com,2025-05-21T00:00:00Z,35033
betterthisworld.com,2025-05-22T00:00:00Z,34888
betterthisworld.com,2025-05-23T00:00:00Z,34173
betterthisworld.com,2025-05-24T00:00:00Z,34512
betterthisworld.com,2025-05-25T00:00:00Z,33619
betterthisworld.com,2025-05-26T00:00:00Z,32768
betterthisworld.com,2025-05-27T00:00:00Z,31689
betterthisworld.com,2025-05-28T00:00:00Z,32176
betterthisworld.com,2025-05-29T00:00:00Z,32264
betterthisworld.com,2025-05-30T00:00:00Z,32795
betterthisworld.com,2025-05-31T00:00:00Z,32620
betterthisworld.com,2025-06-01T00:00:00Z,34403
betterthisworld.com,2025-06-02T00:00:00Z,35171
betterthisworld.com,2025-06-03T00:00:00Z,34816
betterthisworld.com,2025-06-04T00:00:00Z,35871
betterthisworld.com,2025-06-05T00:00:00Z,35374
betterthisworld.com,2025-06-06T00:00:00Z,35662
betterthisworld.com,2025-06-07T00:00:00Z,35942
betterthisworld.com,2025-06-08T00:00:00Z,36321
betterthisworld.com,2025-06-09T00:00:00Z,36315
betterthisworld.com,2025-06-10T00:00:00Z,35250
betterthisworld.com,2025-06-11T00:00:00Z,35627
betterthisworld.com,2025-06-12T00:00:00Z,35840
betterthisworld.com,2025-06-13T00:00:00Z,36287
betterthisworld.com,2025-06-14T00:00:00Z,37612
betterthisworld.com,2025-06-15T00:00:00Z,36951
betterthisworld.com,2025-06-16T00:00:00Z,37071
betterthisworld.com,2025-06-17T00:00:00Z,36296
betterthisworld.com,2025-06-18T00:00:00Z,36979
betterthisworld.com,2025-06-19T00:00:00Z,36847
betterthisworld.com,2025-06-20T00:00:00Z,36622
betterthisworld.com,2025-06-21T00:00:00Z,37028
betterthisworld.com,2025-06-22T00:00:00Z,37103
betterthisworld.com,2025-06-23T00:00:00Z,36729
betterthisworld.com,2025-06-24T00:00:00Z,37248
betterthisworld.com,2025-06-25T00:00:00Z,36438
betterthisworld.com,2025-06-26T00:00:00Z,36522
betterthisworld.com,2025-06-27T00:00:00Z,36514
betterthisworld.com,2025-06-28T00:00:00Z,34924
betterthisworld.com,2025-06-29T00:00:00Z,34951
betterthisworld.com,2025-06-30T00:00:00Z,35554
betterthisworld.com,2025-07-01T00:00:00Z,39198
betterthisworld.com,2025-07-02T00:00:00Z,49940
betterthisworld.com,2025-07-03T00:00:00Z,57241
betterthisworld.com,2025-07-04T00:00:00Z,59271
betterthisworld.com,2025-07-05T00:00:00Z,68491
betterthisworld.com,2025-07-06T00:00:00Z,67826
betterthisworld.com,2025-07-07T00:00:00Z,67391
betterthisworld.com,2025-07-08T00:00:00Z,67765
betterthisworld.com,2025-07-09T00:00:00Z,70020
betterthisworld.com,2025-07-10T00:00:00Z,74091
betterthisworld.com,2025-07-11T00:00:00Z,77455
betterthisworld.com,2025-07-12T00:00:00Z,78953
betterthisworld.com,2025-07-13T00:00:00Z,80857
betterthisworld.com,2025-07-14T00:00:00Z,105298
betterthisworld.com,2025-07-15T00:00:00Z,105758
betterthisworld.com,2025-07-16T00:00:00Z,71422
betterthisworld.com,2025-07-17T00:00:00Z,72618
betterthisworld.com,2025-07-18T00:00:00Z,73575
betterthisworld.com,2025-07-19T00:00:00Z,97593
betterthisworld.com,2025-07-20T00:00:00Z,72914
betterthisworld.com,2025-07-21T00:00:00Z,73246
betterthisworld.com,2025-07-22T00:00:00Z,80808
betterthisworld.com,2025-07-23T00:00:00Z,81037
betterthisworld.com,2025-07-24T00:00:00Z,81106
betterthisworld.com,2025-07-25T00:00:00Z,77436
betterthisworld.com,2025-07-26T00:00:00Z,78616
betterthisworld.com,2025-07-27T00:00:00Z,79560
betterthisworld.com,2025-07-28T00:00:00Z,75438
betterthisworld.com,2025-07-29T00:00:00Z,80501
betterthisworld.com,2025-07-30T00:00:00Z,81346
betterthisworld.com,2025-07-31T00:00:00Z,80700
betterthisworld.com,2025-08-01T00:00:00Z,80736
betterthisworld.com,2025-08-02T00:00:00Z,81537
betterthisworld.com,2025-08-03T00:00:00Z,81572
betterthisworld.com,2025-08-04T00:00:00Z,98295
betterthisworld.com,2025-08-05T00:00:00Z,107558
betterthisworld.com,2025-08-06T00:00:00Z,117307
betterthisworld.com,2025-08-07T00:00:00Z,118728
betterthisworld.com,2025-08-08T00:00:00Z,122074
betterthisworld.com,2025-08-09T00:00:00Z,135229
betterthisworld.com,2025-08-10T00:00:00Z,128763
betterthisworld.com,2025-08-11T00:00:00Z,136914
betterthisworld.com,2025-08-12T00:00:00Z,162742
betterthisworld.com,2025-08-13T00:00:00Z,137073
betterthisworld.com,2025-08-14T00:00:00Z,141536
betterthisworld.com,2025-08-15T00:00:00Z,166818
betterthisworld.com,2025-08-16T00:00:00Z,141952
betterthisworld.com,2025-08-17T00:00:00Z,163781
betterthisworld.com,2025-08-18T00:00:00Z,162527
betterthisworld.com,2025-08-19T00:00:00Z,137485
betterthisworld.com,2025-08-20T00:00:00Z,138655
betterthisworld.com,2025-08-21T00:00:00Z,138087
betterthisworld.com,2025-08-22T00:00:00Z,136303
betterthisworld.com,2025-08-23T00:00:00Z,137352
betterthisworld.com,2025-08-24T00:00:00Z,138202
betterthisworld.com,2025-08-25T00:00:00Z,136346
betterthisworld.com,2025-08-26T00:00:00Z,162197
betterthisworld.com,2025-08-27T00:00:00Z,165003
betterthisworld.com,2025-08-28T00:00:00Z,134928
betterthisworld.com,2025-08-29T00:00:00Z,137396
betterthisworld.com,2025-08-30T00:00:00Z,140964
betterthisworld.com,2025-08-31T00:00:00Z,143058
betterthisworld.com,2025-09-01T00:00:00Z,138526
betterthisworld.com,2025-09-02T00:00:00Z,139447
betterthisworld.com,2025-09-03T00:00:00Z,144177
betterthisworld.com,2025-09-04T00:00:00Z,155191
betterthisworld.com,2025-09-05T00:00:00Z,158635
betterthisworld.com,2025-09-06T00:00:00Z,159404
betterthisworld.com,2025-09-07T00:00:00Z,167780
betterthisworld.com,2025-09-08T00:00:00Z,159778
betterthisworld.com,2025-09-09T00:00:00Z,184666
betterthisworld.com,2025-09-10T00:00:00Z,182601
betterthisworld.com,2025-09-11T00:00:00Z,181435
betterthisworld.com,2025-09-12T00:00:00Z,181747
betterthisworld.com,2025-09-13T00:00:00Z,157702
betterthisworld.com,2025-09-14T00:00:00Z,153890
betterthisworld.com,2025-09-15T00:00:00Z,153571
betterthisworld.com,2025-09-16T00:00:00Z,167306
betterthisworld.com,2025-09-17T00:00:00Z,138345
betterthisworld.com,2025-09-18T00:00:00Z,135607
betterthisworld.com,2025-09-19T00:00:00Z,134683
betterthisworld.com,2025-09-20T00:00:00Z,134314
betterthisworld.com,2025-09-21T00:00:00Z,131082
betterthisworld.com,2025-09-22T00:00:00Z,122722
betterthisworld.com,2025-09-23T00:00:00Z,122216
betterthisworld.com,2025-09-24T00:00:00Z,128847
betterthisworld.com,2025-09-25T00:00:00Z,129889
betterthisworld.com,2025-09-26T00:00:00Z,130902
betterthisworld.com,2025-09-27T00:00:00Z,132625
betterthisworld.com,2025-09-28T00:00:00Z,136466
betterthisworld.com,2025-09-29T00:00:00Z,136486
betterthisworld.com,2025-09-30T00:00:00Z,132550
betterthisworld.com,2025-10-01T00:00:00Z,133222
betterthisworld.com,2025-10-02T00:00:00Z,133782
betterthisworld.com,2025-10-03T00:00:00Z,136282
betterthisworld.com,2025-10-04T00:00:00Z,131809
betterthisworld.com,2025-10-05T00:00:00Z,129015
betterthisworld.com,2025-10-06T00:00:00Z,134161
betterthisworld.com,2025-10-07T00:00:00Z,134422
betterthisworld.com,2025-10-08T00:00:00Z,130828
betterthisworld.com,2025-10-09T00:00:00Z,124038
betterthisworld.com,2025-10-10T00:00:00Z,123505
betterthisworld.com,2025-10-11T00:00:00Z,124430
betterthisworld.com,2025-10-12T00:00:00Z,120198
betterthisworld.com,2025-10-13T00:00:00Z,120489
betterthisworld.com,2025-10-14T00:00:00Z,122369
betterthisworld.com,2025-10-15T00:00:00Z,120391
betterthisworld.com,2025-10-16T00:00:00Z,120588
betterthisworld.com,2025-10-17T00:00:00Z,120161
betterthisworld.com,2025-10-18T00:00:00Z,113231
betterthisworld.com,2025-10-19T00:00:00Z,117158
betterthisworld.com,2025-10-20T00:00:00Z,116830
betterthisworld.com,2025-10-21T00:00:00Z,117633
betterthisworld.com,2025-10-22T00:00:00Z,117463
betterthisworld.com,2025-10-23T00:00:00Z,117369
betterthisworld.com,2025-10-24T00:00:00Z,122498
betterthisworld.com,2025-10-25T00:00:00Z,126099
betterthisworld.com,2025-10-26T00:00:00Z,129172
betterthisworld.com,2025-10-27T00:00:00Z,125775
betterthisworld.com,2025-10-28T00:00:00Z,124960
betterthisworld.com,2025-10-29T00:00:00Z,125265
betterthisworld.com,2025-10-30T00:00:00Z,124226
betterthisworld.com,2025-10-31T00:00:00Z,122854
betterthisworld.com,2025-11-01T00:00:00Z,123110
betterthisworld.com,2025-11-02T00:00:00Z,116395
betterthisworld.com,2025-11-03T00:00:00Z,110199
betterthisworld.com,2025-11-04T00:00:00Z,105629
betterthisworld.com,2025-11-05T00:00:00Z,104294
betterthisworld.com,2025-11-06T00:00:00Z,96570
betterthisworld.com,2025-11-07T00:00:00Z,97488
betterthisworld.com,2025-11-08T00:00:00Z,90996
betterthisworld.com,2025-11-09T00:00:00Z,89136
betterthisworld.com,2025-11-10T00:00:00Z,88995
betterthisworld.com,2025-11-11T00:00:00Z,85889
betterthisworld.com,2025-11-12T00:00:00Z,87120
betterthisworld.com,2025-11-13T00:00:00Z,85179
betterthisworld.com,2025-11-14T00:00:00Z,84823
betterthisworld.com,2025-11-15T00:00:00Z,85502
betterthisworld.com,2025-11-16T00:00:00Z,85022
betterthisworld.com,2025-11-17T00:00:00Z,85086
betterthisworld.com,2025-11-18T00:00:00Z,87219
betterthisworld.com,2025-11-19T00:00:00Z,87745
betterthisworld.com,2025-11-20T00:00:00Z,86851
betterthisworld.com,2025-11-21T00:00:00Z,89593
betterthisworld.com,2025-11-22T00:00:00Z,89173
betterthisworld.com,2025-11-23T00:00:00Z,88410
betterthisworld.com,2025-11-24T00:00:00Z,88055
betterthisworld.com,2025-11-25T00:00:00Z,83701
betterthisworld.com,2025-11-26T00:00:00Z,83551
betterthisworld.com,2025-11-27T00:00:00Z,84015
betterthisworld.com,2025-11-28T00:00:00Z,83972
betterthisworld.com,2025-11-29T00:00:00Z,85006
betterthisworld.com,2025-11-30T00:00:00Z,84697
betterthisworld.com,2025-12-01T00:00:00Z,83524
betterthisworld.com,2025-12-02T00:00:00Z,84736
betterthisworld.com,2025-12-03T00:00:00Z,80517
betterthisworld.com,2025-12-04T00:00:00Z,76863
betterthisworld.com,2025-12-05T00:00:00Z,76839
betterthisworld.com,2025-12-06T00:00:00Z,76838
betterthisworld.com,2025-12-07T00:00:00Z,76837
betterthisworld.com,2025-12-08T00:00:00Z,78439
betterthisworld.com,2025-12-09T00:00:00Z,78294
betterthisworld.com,2025-12-10T00:00:00Z,78501
betterthisworld.com,2025-12-11T00:00:00Z,78591
betterthisworld.com,2025-12-12T00:00:00Z,79567
betterthisworld.com,2025-12-13T00:00:00Z,80449
betterthisworld.com,2025-12-14T00:00:00Z,83061
betterthisworld.com,2025-12-15T00:00:00Z,87887
betterthisworld.com,2025-12-16T00:00:00Z,91344
betterthisworld.com,2025-12-17T00:00:00Z,88552
betterthisworld.com,2025-12-18T00:00:00Z,89229
betterthisworld.com,2025-12-19T00:00:00Z,89406
betterthisworld.com,2025-12-20T00:00:00Z,88081
betterthisworld.com,2025-12-21T00:00:00Z,84993
betterthisworld.com,2025-12-22T00:00:00Z,84865
betterthisworld.com,2025-12-23T00:00:00Z,81507
betterthisworld.com,2025-12-24T00:00:00Z,80286
betterthisworld.com,2025-12-25T00:00:00Z,79335
betterthisworld.com,2025-12-26T00:00:00Z,82696
betterthisworld.com,2025-12-27T00:00:00Z,95624
betterthisworld.com,2025-12-28T00:00:00Z,96956
betterthisworld.com,2025-12-29T00:00:00Z,96384
betterthisworld.com,2025-12-30T00:00:00Z,92206
betterthisworld.com,2025-12-31T00:00:00Z,75401
betterthisworld.com,2026-01-01T00:00:00Z,82199
betterthisworld.com,2026-01-02T00:00:00Z,81898
betterthisworld.com,2026-01-03T00:00:00Z,81491
betterthisworld.com,2026-01-04T00:00:00Z,81785
betterthisworld.com,2026-01-05T00:00:00Z,81805
betterthisworld.com,2026-01-06T00:00:00Z,81071
betterthisworld.com,2026-01-07T00:00:00Z,78579
betterthisworld.com,2026-01-08T00:00:00Z,82000
betterthisworld.com,2026-01-09T00:00:00Z,86168
betterthisworld.com,2026-01-10T00:00:00Z,83691
betterthisworld.com,2026-01-11T00:00:00Z,83024
betterthisworld.com,2026-01-12T00:00:00Z,82868
betterthisworld.com,2026-01-13T00:00:00Z,75071
betterthisworld.com,2026-01-14T00:00:00Z,75356
betterthisworld.com,2026-01-15T00:00:00Z,75038
betterthisworld.com,2026-01-16T00:00:00Z,73944
betterthisworld.com,2026-01-17T00:00:00Z,73212
betterthisworld.com,2026-01-18T00:00:00Z,73133
betterthisworld.com,2026-01-19T00:00:00Z,72172
betterthisworld.com,2026-01-20T00:00:00Z,72363
etruesports.com,2024-01-01T00:00:00Z,4750
etruesports.com,2024-01-02T00:00:00Z,4744
etruesports.com,2024-01-03T00:00:00Z,4758
etruesports.com,2024-01-04T00:00:00Z,4705
etruesports.com,2024-01-05T00:00:00Z,4682
etruesports.com,2024-01-06T00:00:00Z,4553
etruesports.com,2024-01-07T00:00:00Z,4541
etruesports.com,2024-01-08T00:00:00Z,4551
etruesports.com,2024-01-09T00:00:00Z,4655
etruesports.com,2024-01-10T00:00:00Z,4648
etruesports.com,2024-01-11T00:00:00Z,4626
etruesports.com,2024-01-12T00:00:00Z,4545
etruesports.com,2024-01-13T00:00:00Z,4688
etruesports.com,2024-01-14T00:00:00Z,4599
etruesports.com,2024-01-15T00:00:00Z,4682
etruesports.com,2024-01-16T00:00:00Z,4417
etruesports.com,2024-01-17T00:00:00Z,4407
etruesports.com,2024-01-18T00:00:00Z,4357
etruesports.com,2024-01-19T00:00:00Z,4247
etruesports.com,2024-01-20T00:00:00Z,4144
etruesports.com,2024-01-21T00:00:00Z,4123
etruesports.com,2024-01-22T00:00:00Z,4157
etruesports.com,2024-01-23T00:00:00Z,10671
etruesports.com,2024-01-24T00:00:00Z,4092
etruesports.com,2024-01-25T00:00:00Z,4098
etruesports.com,2024-01-26T00:00:00Z,4386
etruesports.com,2024-01-27T00:00:00Z,4717
etruesports.com,2024-01-28T00:00:00Z,4806
etruesports.com,2024-01-29T00:00:00Z,4799
etruesports.com,2024-01-30T00:00:00Z,5177
etruesports.com,2024-01-31T00:00:00Z,5288
etruesports.com,2024-02-01T00:00:00Z,5631
etruesports.com,2024-02-02T00:00:00Z,5781
etruesports.com,2024-02-03T00:00:00Z,6387
etruesports.com,2024-02-04T00:00:00Z,6416
etruesports.com,2024-02-05T00:00:00Z,8522
etruesports.com,2024-02-06T00:00:00Z,8984
etruesports.com,2024-02-07T00:00:00Z,9938
etruesports.com,2024-02-08T00:00:00Z,14577
etruesports.com,2024-02-09T00:00:00Z,15598
etruesports.com,2024-02-10T00:00:00Z,18148
etruesports.com,2024-02-11T00:00:00Z,18681
etruesports.com,2024-02-12T00:00:00Z,18111
etruesports.com,2024-02-13T00:00:00Z,15679
etruesports.com,2024-02-14T00:00:00Z,17615
etruesports.com,2024-02-15T00:00:00Z,18475
etruesports.com,2024-02-16T00:00:00Z,17370
etruesports.com,2024-02-17T00:00:00Z,15516
etruesports.com,2024-02-18T00:00:00Z,16446
etruesports.com,2024-02-19T00:00:00Z,18179
etruesports.com,2024-02-20T00:00:00Z,19970
etruesports.com,2024-02-21T00:00:00Z,19710
etruesports.com,2024-02-22T00:00:00Z,20003
etruesports.com,2024-02-23T00:00:00Z,19280
etruesports.com,2024-02-24T00:00:00Z,19107
etruesports.com,2024-02-25T00:00:00Z,18735
etruesports.com,2024-02-26T00:00:00Z,19909
etruesports.com,2024-02-27T00:00:00Z,19394
etruesports.com,2024-02-28T00:00:00Z,22321
etruesports.com,2024-02-29T00:00:00Z,25240
etruesports.com,2024-03-01T00:00:00Z,27590
etruesports.com,2024-03-02T00:00:00Z,28174
etruesports.com,2024-03-03T00:00:00Z,29538
etruesports.com,2024-03-04T00:00:00Z,30623
etruesports.com,2024-03-05T00:00:00Z,29240
etruesports.com,2024-03-06T00:00:00Z,47750
etruesports.com,2024-03-07T00:00:00Z,47474
etruesports.com,2024-03-08T00:00:00Z,51631
etruesports.com,2024-03-09T00:00:00Z,52588
etruesports.com,2024-03-10T00:00:00Z,69865
etruesports.com,2024-03-11T00:00:00Z,95064
etruesports.com,2024-03-12T00:00:00Z,92470
etruesports.com,2024-03-13T00:00:00Z,91440
etruesports.com,2024-03-14T00:00:00Z,90697
etruesports.com,2024-03-15T00:00:00Z,109754
etruesports.com,2024-03-16T00:00:00Z,111698
etruesports.com,2024-03-17T00:00:00Z,110937
etruesports.com,2024-03-18T00:00:00Z,112171
etruesports.com,2024-03-19T00:00:00Z,142113
etruesports.com,2024-03-20T00:00:00Z,142950
etruesports.com,2024-03-21T00:00:00Z,185045
etruesports.com,2024-03-22T00:00:00Z,190079
etruesports.com,2024-03-23T00:00:00Z,195303
etruesports.com,2024-03-24T00:00:00Z,195131
etruesports.com,2024-03-25T00:00:00Z,194874
etruesports.com,2024-03-26T00:00:00Z,194305
etruesports.com,2024-03-27T00:00:00Z,193385
etruesports.com,2024-03-28T00:00:00Z,194895
etruesports.com,2024-03-29T00:00:00Z,212942
etruesports.com,2024-03-30T00:00:00Z,215145
etruesports.com,2024-03-31T00:00:00Z,215459
etruesports.com,2024-04-01T00:00:00Z,203164
etruesports.com,2024-04-02T00:00:00Z,193522
etruesports.com,2024-04-03T00:00:00Z,192890
etruesports.com,2024-04-04T00:00:00Z,185666
etruesports.com,2024-04-05T00:00:00Z,183929
etruesports.com,2024-04-06T00:00:00Z,177742
etruesports.com,2024-04-07T00:00:00Z,177139
etruesports.com,2024-04-08T00:00:00Z,175766
etruesports.com,2024-04-09T00:00:00Z,158388
etruesports.com,2024-04-10T00:00:00Z,155624
etruesports.com,2024-04-11T00:00:00Z,155934
etruesports.com,2024-04-12T00:00:00Z,141143
etruesports.com,2024-04-13T00:00:00Z,147485
etruesports.com,2024-04-14T00:00:00Z,147936
etruesports.com,2024-04-15T00:00:00Z,146802
etruesports.com,2024-04-16T00:00:00Z,139030
etruesports.com,2024-04-17T00:00:00Z,151172
etruesports.com,2024-04-18T00:00:00Z,135284
etruesports.com,2024-04-19T00:00:00Z,134603
etruesports.com,2024-04-20T00:00:00Z,129405
etruesports.com,2024-04-21T00:00:00Z,127470
etruesports.com,2024-04-22T00:00:00Z,115511
etruesports.com,2024-04-23T00:00:00Z,113475
etruesports.com,2024-04-24T00:00:00Z,107212
etruesports.com,2024-04-25T00:00:00Z,105822
etruesports.com,2024-04-26T00:00:00Z,106129
etruesports.com,2024-04-27T00:00:00Z,106769
etruesports.com,2024-04-28T00:00:00Z,108547
etruesports.com,2024-04-29T00:00:00Z,112932
etruesports.com,2024-04-30T00:00:00Z,101932
etruesports.com,2024-05-01T00:00:00Z,62390
etruesports.com,2024-05-02T00:00:00Z,57206
etruesports.com,2024-05-03T00:00:00Z,43506
etruesports.com,2024-05-04T00:00:00Z,43674
etruesports.com,2024-05-05T00:00:00Z,24276
etruesports.com,2024-05-06T00:00:00Z,16648
etruesports.com,2024-05-07T00:00:00Z,16590
etruesports.com,2024-05-08T00:00:00Z,16556
etruesports.com,2024-05-09T00:00:00Z,16826
etruesports.com,2024-05-10T00:00:00Z,16816
etruesports.com,2024-05-11T00:00:00Z,17476
etruesports.com,2024-05-12T00:00:00Z,17316
etruesports.com,2024-05-13T00:00:00Z,11409
etruesports.com,2024-05-14T00:00:00Z,11202
etruesports.com,2024-05-15T00:00:00Z,11186
etruesports.com,2024-05-16T00:00:00Z,11088
etruesports.com,2024-05-17T00:00:00Z,10972
etruesports.com,2024-05-18T00:00:00Z,11147
etruesports.com,2024-05-19T00:00:00Z,5399
etruesports.com,2024-05-20T00:00:00Z,5295
etruesports.com,2024-05-21T00:00:00Z,5299
etruesports.com,2024-05-22T00:00:00Z,5275
etruesports.com,2024-05-23T00:00:00Z,5190
etruesports.com,2024-05-24T00:00:00Z,5081
etruesports.com,2024-05-25T00:00:00Z,5183
etruesports.com,2024-05-26T00:00:00Z,5195
etruesports.com,2024-05-27T00:00:00Z,5178
etruesports.com,2024-05-28T00:00:00Z,5182
etruesports.com,2024-05-29T00:00:00Z,5076
etruesports.com,2024-05-30T00:00:00Z,5304
etruesports.com,2024-05-31T00:00:00Z,5235
etruesports.com,2024-06-01T00:00:00Z,4852
etruesports.com,2024-06-02T00:00:00Z,4847
etruesports.com,2024-06-03T00:00:00Z,4842
etruesports.com,2024-06-04T00:00:00Z,4777
etruesports.com,2024-06-05T00:00:00Z,4892
etruesports.com,2024-06-06T00:00:00Z,4862
etruesports.com,2024-06-07T00:00:00Z,4923
etruesports.com,2024-06-08T00:00:00Z,4825
etruesports.com,2024-06-09T00:00:00Z,4764
etruesports.com,2024-06-10T00:00:00Z,4899
etruesports.com,2024-06-11T00:00:00Z,4851
etruesports.com,2024-06-12T00:00:00Z,4796
etruesports.com,2024-06-13T00:00:00Z,4580
etruesports.com,2024-06-14T00:00:00Z,4438
etruesports.com,2024-06-15T00:00:00Z,4211
etruesports.com,2024-06-16T00:00:00Z,4350
etruesports.com,2024-06-17T00:00:00Z,4494
etruesports.com,2024-06-18T00:00:00Z,4021
etruesports.com,2024-06-19T00:00:00Z,4241
etruesports.com,2024-06-20T00:00:00Z,3842
etruesports.com,2024-06-21T00:00:00Z,3734
etruesports.com,2024-06-22T00:00:00Z,3674
etruesports.com,2024-06-23T00:00:00Z,3357
etruesports.com,2024-06-24T00:00:00Z,3169
etruesports.com,2024-06-25T00:00:00Z,2935
etruesports.com,2024-06-26T00:00:00Z,2829
etruesports.com,2024-06-27T00:00:00Z,2858
etruesports.com,2024-06-28T00:00:00Z,2827
etruesports.com,2024-06-29T00:00:00Z,2832
etruesports.com,2024-06-30T00:00:00Z,2805
etruesports.com,2024-07-01T00:00:00Z,2639
etruesports.com,2024-07-02T00:00:00Z,2557
etruesports.com,2024-07-03T00:00:00Z,2584
etruesports.com,2024-07-04T00:00:00Z,2433
etruesports.com,2024-07-05T00:00:00Z,2541
etruesports.com,2024-07-06T00:00:00Z,1515
etruesports.com,2024-07-07T00:00:00Z,1405
etruesports.com,2024-07-08T00:00:00Z,1455
etruesports.com,2024-07-09T00:00:00Z,1475
etruesports.com,2024-07-10T00:00:00Z,2475
etruesports.com,2024-07-11T00:00:00Z,2557
etruesports.com,2024-07-12T00:00:00Z,2541
etruesports.com,2024-07-13T00:00:00Z,2559
etruesports.com,2024-07-14T00:00:00Z,2631
etruesports.com,2024-07-15T00:00:00Z,2657
etruesports.com,2024-07-16T00:00:00Z,2766
etruesports.com,2024-07-17T00:00:00Z,2672
etruesports.com,2024-07-18T00:00:00Z,2989
etruesports.com,2024-07-19T00:00:00Z,3025
etruesports.com,2024-07-20T00:00:00Z,2954
etruesports.com,2024-07-21T00:00:00Z,3020
etruesports.com,2024-07-22T00:00:00Z,2944
etruesports.com,2024-07-23T00:00:00Z,3846
etruesports.com,2024-07-24T00:00:00Z,4148
etruesports.com,2024-07-25T00:00:00Z,3432
etruesports.com,2024-07-26T00:00:00Z,2730
etruesports.com,2024-07-27T00:00:00Z,3518
etruesports.com,2024-07-28T00:00:00Z,3171
etruesports.com,2024-07-29T00:00:00Z,3181
etruesports.com,2024-07-30T00:00:00Z,2854
etruesports.com,2024-07-31T00:00:00Z,2977
etruesports.com,2024-08-01T00:00:00Z,3757
etruesports.com,2024-08-02T00:00:00Z,3757
etruesports.com,2024-08-03T00:00:00Z,3706
etruesports.com,2024-08-04T00:00:00Z,3727
etruesports.com,2024-08-05T00:00:00Z,3665
etruesports.com,2024-08-06T00:00:00Z,3239
etruesports.com,2024-08-07T00:00:00Z,3663
etruesports.com,2024-08-08T00:00:00Z,3318
etruesports.com,2024-08-09T00:00:00Z,3472
etruesports.com,2024-08-10T00:00:00Z,3961
etruesports.com,2024-08-11T00:00:00Z,3398
etruesports.com,2024-08-12T00:00:00Z,3329
etruesports.com,2024-08-13T00:00:00Z,3532
etruesports.com,2024-08-14T00:00:00Z,3370
etruesports.com,2024-08-15T00:00:00Z,3227
etruesports.com,2024-08-16T00:00:00Z,3220
etruesports.com,2024-08-17T00:00:00Z,3359
etruesports.com,2024-08-18T00:00:00Z,3355
etruesports.com,2024-08-19T00:00:00Z,3427
etruesports.com,2024-08-20T00:00:00Z,3420
etruesports.com,2024-08-21T00:00:00Z,3339
etruesports.com,2024-08-22T00:00:00Z,3489
etruesports.com,2024-08-23T00:00:00Z,3450
etruesports.com,2024-08-24T00:00:00Z,3478
etruesports.com,2024-08-25T00:00:00Z,3511
etruesports.com,2024-08-26T00:00:00Z,3573
etruesports.com,2024-08-27T00:00:00Z,3470
etruesports.com,2024-08-28T00:00:00Z,3506
etruesports.com,2024-08-29T00:00:00Z,3467
etruesports.com,2024-08-30T00:00:00Z,3457
etruesports.com,2024-08-31T00:00:00Z,3435
etruesports.com,2024-09-01T00:00:00Z,3090
etruesports.com,2024-09-02T00:00:00Z,3035
